STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/9/1979,0,0,0,,68,43
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/10/1979,0,0,0,,75,46
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/11/1979,0,0,0,,71,51
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/12/1979,0,0,0,,76,46
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/13/1979,0,0,0,,78,53
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/14/1979,0.86,0,0,,81,59
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/15/1979,0,0,0,,67,50
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/16/1979,0,0,0,,72,46
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/17/1979,0,0,0,,76,48
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/18/1979,0,0,0,,75,51
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/19/1979,0.31,0,0,,63,42
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/20/1979,0,0,0,,64,36
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/21/1979,1.45,0,0,,62,53
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/22/1979,0.36,0,0,,66,55
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/23/1979,0,0,0,,66,46
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/24/1979,0,0,0,,68,41
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/25/1979,0,0,0,,70,43
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/26/1979,0,0,0,,75,51
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/27/1979,0,0,0,,74,46
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/28/1979,0.28,0,0,,69,54
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/29/1979,0.52,0,0,,71,63
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",9/30/1979,0,0,0,,67,61
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/1/1979,0.98,0,0,,65,59
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/2/1979,0,0,0,,73,60
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/3/1979,0.78,0,0,,70,57
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/4/1979,0,0,0,,69,54
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/5/1979,0.61,0,0,,69,48
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/6/1979,0,0,0,,62,48
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/7/1979,0.22,0,0,,56,46
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/8/1979,0,0,0,,58,40
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/9/1979,0.15,0,0,,58,40
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/10/1979,0,0,0,,46,35
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/11/1979,0,0,0,,54,38
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/12/1979,0.05,0,0,,53,43
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/13/1979,0.01,0,0,,50,41
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/14/1979,0,0,0,,51,39
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/15/1979,0,0,0,,51,40
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/16/1979,0,0,0,,62,36
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/17/1979,0,0,0,,57,41
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/18/1979,0,0,0,,67,50
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/19/1979,0,0,0,,71,45
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/20/1979,0,0,0,,76,57
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/21/1979,0,0,0,,81,59
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/22/1979,0,0,0,,83,58
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/23/1979,0.7,0,0,,75,48
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/24/1979,0.01,0,0,,50,39
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/25/1979,0,0,0,,49,38
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/26/1979,0,0,0,,42,36
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/27/1979,0,0,0,,44,30
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/28/1979,0.17,0,0,,47,37
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/29/1979,0,0,0,,48,43
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/30/1979,0,0,0,,45,33
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",10/31/1979,0,0,0,,58,28
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/1/1979,0,0,0,,62,42
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/2/1979,1.52,0,0,,61,49
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/3/1979,0.2,0,0,,49,35
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/4/1979,0,0,0,,45,29
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/5/1979,0,0,0,,53,29
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/6/1979,0,0,0,,49,35
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/7/1979,0.04,0,0,,48,40
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/8/1979,0,0,0,,48,33
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/9/1979,0.07,0,0,,56,42
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/10/1979,0.11,0,0,,59,47
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/11/1979,0,0,0,,48,41
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/12/1979,0,0,0,,46,36
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/13/1979,0.05,0,0,,47,39
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/14/1979,0.02,0,0,,44,35
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/15/1979,0.01,0,0,,41,30
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/16/1979,0.01,0,0,,39,27
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/17/1979,0,0,0,,58,30
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/18/1979,0,0,0,,60,41
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/19/1979,0,0,0,,63,34
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/20/1979,0.01,0,0,,65,44
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/21/1979,0,0,0,,56,38
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/22/1979,0.04,0,0,,52,48
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/23/1979,0,0,0,,71,45
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/24/1979,0.32,0,0,,66,56
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/25/1979,0.09,0,0,,70,52
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/26/1979,0.68,0,0,,68,47
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/27/1979,0,0,0,,52,41
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/28/1979,0,0,0,,57,35
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/29/1979,0,0,0,,36,26
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",11/30/1979,0,0,0,,33,26
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/1/1979,0,0,0,,36,25
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/2/1979,0,0,0,,33,22
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/3/1979,0,0,0,,35,19
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/4/1979,0,0,0,,42,27
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/5/1979,0,0,0,,52,29
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/6/1979,0.01,0,0,,57,36
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/7/1979,0,0,0,,46,37
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/8/1979,0.06,0.3,0,,44,28
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/9/1979,0,0,0,,35,24
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/10/1979,0,0,0,,46,34
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/11/1979,0,0,0,,64,38
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/12/1979,0.17,0,0,,64,38
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/13/1979,0.34,0,0,,39,30
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/14/1979,0,0,0,,34,25
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/15/1979,0,0,0,,38,20
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/16/1979,0.12,0,0,,48,31
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/17/1979,0.01,0.1,0,,42,13
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/18/1979,0,0,0,,26,17
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/19/1979,0.26,4.9,1,,23,16
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/20/1979,0,0.2,4,,29,18
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/21/1979,0,0,3,,36,17
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/22/1979,0,0,2,,42,33
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/23/1979,0.02,0,0,,45,36
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/24/1979,0.09,0,0,,54,40
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/25/1979,0.56,0,0,,60,41
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/26/1979,0.06,0,0,,41,33
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/27/1979,0,0,0,,36,31
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/28/1979,0,0,0,,46,33
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/29/1979,0,0,0,,51,34
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/30/1979,0,0,0,,42,29
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",12/31/1979,0,0,0,,41,26
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/1/1980,0,0,0,,41,21
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/2/1980,0,0,0,,34,23
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/3/1980,0,0,0,,33,22
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/4/1980,0,0.1,0,,26,17
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/5/1980,0.02,0.2,0,,33,20
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/6/1980,0,0,0,,28,13
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/7/1980,0.03,0.8,0,,35,25
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/8/1980,0,0,1,,30,20
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/9/1980,0,0,0,,27,20
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/10/1980,0,0,0,,32,13
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/11/1980,0.23,0,0,,56,28
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/12/1980,0,0,0,,48,20
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/13/1980,0,0,0,,34,13
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/14/1980,0.08,0,0,,48,32
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/15/1980,0.01,0,0,,44,30
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/16/1980,0,0,0,,44,26
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/17/1980,0,0,0,,45,33
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/18/1980,0,0,0,,40,36
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/19/1980,0,0,0,,37,34
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/20/1980,0,0,0,,36,26
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/21/1980,0,0,0,,35,24
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/22/1980,0,0,0,,37,22
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/23/1980,0,0,0,,37,18
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/24/1980,0,0,0,,22,14
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/25/1980,0.02,0.3,0,,24,14
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/26/1980,0,0,0,,30,17
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/27/1980,0,0,0,,32,20
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/28/1980,0,0,0,,31,20
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/29/1980,0,0,0,,26,15
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/30/1980,0,0,0,,23,12
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",1/31/1980,0,0,0,,19,10
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/1/1980,0,0,0,,17,8
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/2/1980,0,0,0,,21,9
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/3/1980,0,0,0,,27,10
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/4/1980,0,0,0,,27,16
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/5/1980,0,0,0,,29,15
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/6/1980,0,0.1,0,,29,9
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/7/1980,0,0,0,,33,19
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/8/1980,0,0,0,,34,20
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/9/1980,0,0,0,,31,14
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/10/1980,0,0,0,,32,17
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/11/1980,0.06,1.2,0,,34,13
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/12/1980,0.02,0.5,2,,30,19
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/13/1980,0,0,1,,33,16
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/14/1980,0,0,0,,35,20
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/15/1980,0.03,0.4,0,,31,20
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/16/1980,0.33,4.5,3,,28,15
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/17/1980,0,0,5,,21,9
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/18/1980,0,0,4,,29,6
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/19/1980,0,0,4,,44,10
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/20/1980,0,0,2,,49,22
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/21/1980,0,0,1,,42,36
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/22/1980,0.21,0.7,1,,38,34
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/23/1980,0,0,0,,41,35
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/24/1980,0.01,0,0,,44,34
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/25/1980,0,0,0,,39,27
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/26/1980,0,0,0,,31,13
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/27/1980,0.03,0.6,0,,28,14
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/28/1980,0,0.1,1,,23,11
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2/29/1980,0,0,0,,12,3
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/1/1980,0,0,0,,17,2
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/2/1980,0,0,0,,21,3
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/3/1980,0,0,0,,35,8
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/4/1980,0,0,0,,44,22
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/5/1980,0.02,0.1,0,,44,34
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/6/1980,0,0,0,,40,27
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/7/1980,0.05,0,0,,55,34
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/8/1980,0.2,0,0,,54,42
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/9/1980,0,0,0,,43,30
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/10/1980,0.08,0,0,,52,26
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/11/1980,0.05,0.7,0,,44,20
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/12/1980,0,0,1,,30,16
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/13/1980,0.85,4.4,0,,31,17
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/14/1980,0.25,1.8,5,,35,29
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/15/1980,0,0,6,,36,26
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/16/1980,0,0,4,,47,16
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/17/1980,0.03,0,2,,55,37
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/18/1980,0.32,0.4,0,,57,30
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/19/1980,0,0,0,,53,28
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/20/1980,0,0,0,,58,39
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/21/1980,0.82,0.3,0,,58,34
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/22/1980,0.06,0.6,0,,34,31
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/23/1980,0,0,0,,42,31
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/24/1980,0.22,0,0,,48,30
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/25/1980,0.07,0,0,,40,35
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/26/1980,0,0,0,,40,34
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/27/1980,0,0,0,,53,29
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/28/1980,0.09,0,0,,54,34
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/29/1980,0.24,0,0,,51,40
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/30/1980,0.03,0,0,,48,44
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",3/31/1980,0.34,2.2,0,,45,34
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/1/1980,0,0,2,,52,27
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/2/1980,0.01,0,0,,52,42
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/3/1980,0,0,0,,60,36
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/4/1980,0.29,0,0,,60,44
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/5/1980,0,0,0,,55,38
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/6/1980,0,0,0,,62,39
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/7/1980,0,0,0,,65,43
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/8/1980,0.01,0,0,,66,49
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/9/1980,0.63,0,0,,64,49
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/10/1980,0.01,0,0,,59,41
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/11/1980,0,0,0,,57,40
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/12/1980,0.03,0,0,,73,42
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/13/1980,0,0,0,,59,44
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/14/1980,0.55,0,0,,60,39
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/15/1980,0.02,0,0,,66,42
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/16/1980,0.01,0,0,,43,28
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/17/1980,0,0,0,,52,27
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/18/1980,0,0,0,,61,34
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/19/1980,0,0,0,,67,35
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/20/1980,0,0,0,,75,43
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/21/1980,0,0,0,,68,42
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/22/1980,0,0,0,,60,42
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/23/1980,0,0,0,,70,34
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/24/1980,0,0,0,,73,44
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/25/1980,0,0,0,,71,49
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/26/1980,0,0,0,,62,41
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",4/27/1980,0.39,0,0,,51,47
